category_key,query_ru,display_en,title,address,lat,lon,rating,org_url
restaurants,Рестораны,Restaurants,Ананас,"Холодильная ул., 75, этаж цокольный",57.138962,65.558461,"Рейтинг 4,9 370 оценок 370 оценок",https://yandex.ru/maps/org/ananas/1185423344/
restaurants,Рестораны,Restaurants,Top Hop,"ул. Республики, 39",57.155435,65.536619,"Рейтинг 5,0 995 оценок (995)",https://yandex.ru/maps/org/top_hop/126693580640/
restaurants,Рестораны,Restaurants,Family,"ул. Свободы, 177, стр. 7",57.166337,65.501921,,https://yandex.ru/maps/org/family/71604910908/
restaurants,Рестораны,Restaurants,Пеперолли,"ул. Максима Горького, 70, этаж 2",57.149337,65.560245,"Рейтинг 3,7 23 оценки 23 оценки",https://yandex.ru/maps/org/peperolli/192552698940/
restaurants,Рестораны,Restaurants,Между Делом,"ул. Республики, 142, этаж 1",57.137779,65.566676,"Рейтинг 4,3 31 оценка 31 оценка",https://yandex.ru/maps/org/mezhdu_delom/75402846925/
restaurants,Рестораны,Restaurants,Logovo,"ул. 50 лет Октября, 14, Вход через отель Меркурий, этаж 1",57.151747,65.566318,"Рейтинг 2,3 25 оценок 25 оценок",https://yandex.ru/maps/org/logovo/1793231270/
school,Школы,Schools,Средняя общеобразовательная школа № 43 имени В.И. Муравленко,"ул. Щербакова, 94",57.17587,65.548037,"Рейтинг 4,2 265 оценок 265 оценок",https://yandex.ru/maps/org/srednyaya_obshcheobrazovatelnaya_shkola_43_imeni_v_i_muravlenko/1021031144/
school,Школы,Schools,Средняя общеобразовательная школа № 94,"Солнечный пр., 24",57.176541,65.564156,"Рейтинг 4,2 411 оценок 411 оценок",https://yandex.ru/maps/org/srednyaya_obshcheobrazovatelnaya_shkola_94/1392574476/
school,Школы,Schools,Средняя школа № 94,"Тихий пр., 1",57.169914,65.557506,"Рейтинг 2,0 67 оценок 67 оценок",https://yandex.ru/maps/org/srednyaya_shkola_94/66057783127/
school,Школы,Schools,Средняя общеобразовательная школа № 62,"ул. Газовиков, 3А",57.179906,65.555176,"Рейтинг 3,9 252 оценки 252 оценки",https://yandex.ru/maps/org/srednyaya_obshcheobrazovatelnaya_shkola_62/1007478432/
school,Школы,Schools,Средняя общеобразовательная школа № 9,"ул. Павлова, 8, микрорайон Парфёново",57.187472,65.553843,"Рейтинг 4,1 187 оценок 187 оценок",https://yandex.ru/maps/org/srednyaya_obshcheobrazovatelnaya_shkola_9/1025572039/
school,Школы,Schools,Средняя общеобразовательная школа № 15,"Северная ул., 1, Центральный округ",57.156951,65.569023,"Рейтинг 4,1 378 оценок 378 оценок",https://yandex.ru/maps/org/srednyaya_obshcheobrazovatelnaya_shkola_15/110965846639/
school,Школы,Schools,"Средняя общеобразовательная школа № 9, корпус № 2","ул. Шишкова, 15",57.18709,65.568126,"Рейтинг 4,1 194 оценки 194 оценки",https://yandex.ru/maps/org/srednyaya_obshcheobrazovatelnaya_shkola_9_korpus_2/1035631304/
school,Школы,Schools,"Средняя общеобразовательная школа № 25, корпус № 1","Первомайская ул., 1",57.155562,65.540542,"Рейтинг 3,9 172 оценки 172 оценки",https://yandex.ru/maps/org/srednyaya_obshcheobrazovatelnaya_shkola_25_korpus_1/1020905083/
school,Школы,Schools,Средняя общеобразовательная школа № 15,"ул. Коммунаров, 25",57.153377,65.573765,"Рейтинг 3,5 117 оценок 117 оценок",https://yandex.ru/maps/org/srednyaya_obshcheobrazovatelnaya_shkola_15/1053526824/
school,Школы,Schools,"Вечерняя школа № 2, корпус № 1","ул. Луначарского, 14",57.165052,65.508937,"Рейтинг 3,9 67 оценок 67 оценок",https://yandex.ru/maps/org/vechernyaya_shkola_2_korpus_1/1010782317/
daycare,Детские сады,Kindergartens,Теремок,"ул. Строителей, 20, село Яр",57.168208,65.697658,"Рейтинг 4,6 27 оценок 27 оценок",https://yandex.ru/maps/org/teremok/1112591797/
daycare,Детские сады,Kindergartens,Детский сад № 62,"Камчатская ул., 171",57.157327,65.661788,"Рейтинг 4,3 123 оценки 123 оценки",https://yandex.ru/maps/org/detskiy_sad_62/1049492169/
daycare,Детские сады,Kindergartens,"Детский сад № 155, корпус № 1","ул. Будённого, 9, микрорайон Антипино",57.107494,65.729969,"Рейтинг 4,5 114 оценок 114 оценок",https://yandex.ru/maps/org/detskiy_sad_155_korpus_1/1065662778/
daycare,Детские сады,Kindergartens,"Детский сад № 12, корпус № 2","микрорайон Лесной, 12, корп. 2",57.094468,65.716857,"Рейтинг 4,5 112 оценок 112 оценок",https://yandex.ru/maps/org/detskiy_sad_12_korpus_2/1090873936/
daycare,Детские сады,Kindergartens,Детский сад № 36 Лесная сказка,"Камчатская ул., 106",57.152833,65.661619,"Рейтинг 4,9 195 оценок 195 оценок",https://yandex.ru/maps/org/detskiy_sad_36_lesnaya_skazka/1021568701/
daycare,Детские сады,Kindergartens,"Детский сад № 62, корпус № 2","ул. Константина Заслонова, 19, микрорайон Лесобаза",57.157888,65.656827,"Рейтинг 4,4 97 оценок 97 оценок",https://yandex.ru/maps/org/detskiy_sad_62_korpus_2/1075310012/
daycare,Детские сады,Kindergartens,"Детский сад № 36, корпус № 3","ул. Мебельщиков, 8",57.147182,65.644391,"Рейтинг 4,8 126 оценок 126 оценок",https://yandex.ru/maps/org/detskiy_sad_36_korpus_3/199313076568/
daycare,Детские сады,Kindergartens,Детский сад № 123,"ул. Ватутина, 18/1",57.184785,65.587282,"Рейтинг 4,8 180 оценок 180 оценок",https://yandex.ru/maps/org/detskiy_sad_123/1048099134/
daycare,Детские сады,Kindergartens,Детский сад № 121,"ул. Шишкова, 82",57.192525,65.583676,"Рейтинг 4,6 260 оценок 260 оценок",https://yandex.ru/maps/org/detskiy_sad_121/1026641928/
daycare,Детские сады,Kindergartens,Детский сад № 79 Золотой ключик,"Киевская ул., 65",57.142949,65.574394,"Рейтинг 4,9 114 оценок 114 оценок",https://yandex.ru/maps/org/detskiy_sad_79_zolotoy_klyuchik/214959508219/
daycare,Детские сады,Kindergartens,Детский сад № 87,"пр. Геологоразведчиков, 45",57.12782,65.585449,"Рейтинг 4,5 119 оценок 119 оценок",https://yandex.ru/maps/org/detskiy_sad_87/1020206741/
daycare,Детские сады,Kindergartens,Детский сад № 141,"ул. Монтажников, 24",57.10823,65.594523,"Рейтинг 4,9 139 оценок 139 оценок",https://yandex.ru/maps/org/detskiy_sad_141/1090056310/
daycare,Детские сады,Kindergartens,Детский сад № 185,"Широтная ул., 192, корп. 3",57.094533,65.615752,"Рейтинг 4,8 193 оценки 193 оценки",https://yandex.ru/maps/org/detskiy_sad_185/1392492305/
daycare,Детские сады,Kindergartens,Кидодо,"ул. Евгения Богдановича, 16, Тюмень",57.106649,65.577788,"Рейтинг 4,8 34 оценки 34 оценки",https://yandex.ru/maps/org/kidodo/122437090100/
daycare,Детские сады,Kindergartens,Sun School,"Харьковская ул., 72Б, Тюмень",57.138023,65.603004,"Рейтинг 4,9 36 оценок 36 оценок",https://yandex.ru/maps/org/sun_school/34294985337/
daycare,Детские сады,Kindergartens,Резиденция детства,"Пражская ул., 49, корп. 2, микрорайон Матмасы, Тюмень",57.181646,65.641721,,https://yandex.ru/maps/org/rezidentsiya_detstva/53048652090/
daycare,Детские сады,Kindergartens,Sun School,"ул. Мельникайте, 38, Тюмень",57.168208,65.697658,"Рейтинг 4,4 31 оценка 31 оценка",https://yandex.ru/maps/org/sun_school/100089196286/
daycare,Детские сады,Kindergartens,Детский сад № 25,"Боровская ул., 2Б, корп. 1, Тюмень",57.096661,65.637589,"Рейтинг 4,9 165 оценок 165 оценок",https://yandex.ru/maps/org/detskiy_sad_25/1070861296/
daycare,Детские сады,Kindergartens,"Детский сад № 58, корпус № 3","Рижская ул., 57, Тюмень",57.135258,65.580869,"Рейтинг 4,9 69 оценок 69 оценок",https://yandex.ru/maps/org/detskiy_sad_58_korpus_3/1717956452/
daycare,Детские сады,Kindergartens,"Центр развития ребёнка-детский сад № 125 Ручеёк, корпус № 3","ул. Станислава Карнацевича, 3, корп. 1, Тюмень",57.105466,65.569856,"Рейтинг 4,7 194 оценки 194 оценки",https://yandex.ru/maps/org/tsentr_razvitiya_rebyonka_detskiy_sad_125_rucheyok_korpus_3/10166900204/
daycare,Детские сады,Kindergartens,Детский сад Яслеград,"Мурманская ул., 19, Тюмень, этаж 1-2",57.144977,65.550866,"Рейтинг 4,9 189 оценок 189 оценок",https://yandex.ru/maps/org/detskiy_sad_yaslegrad/137735023269/
daycare,Детские сады,Kindergartens,"Детский сад № 106, корпус № 1","пр. Геологоразведчиков, 12, Тюмень",57.132318,65.572317,"Рейтинг 4,6 124 оценки 124 оценки",https://yandex.ru/maps/org/detskiy_sad_106_korpus_1/1050124088/
daycare,Детские сады,Kindergartens,"Детский сад № 172, корпус № 1","Шаимский пр., 18А, Тюмень",57.180637,65.587526,"Рейтинг 4,9 316 оценок 316 оценок",https://yandex.ru/maps/org/detskiy_sad_172_korpus_1/1022727788/
daycare,Детские сады,Kindergartens,Детский сад № 162,"ул. Пермякова, 54Б, Тюмень",57.117294,65.573135,"Рейтинг 4,9 129 оценок 129 оценок",https://yandex.ru/maps/org/detskiy_sad_162/1237055216/
daycare,Детские сады,Kindergartens,Умничка,"Стартовая ул., 7, Тюмень",57.145456,65.655582,"Рейтинг 4,8 37 оценок 37 оценок",https://yandex.ru/maps/org/umnichka/1368242622/
daycare,Детские сады,Kindergartens,Вырастайка,"Весенняя ул., 21, д. Патрушева",57.090578,65.550875,"Рейтинг 5,0 43 оценки 43 оценки",https://yandex.ru/maps/org/vyrastayka/34696754451/
daycare,Детские сады,Kindergartens,Детский сад Золотой петушок,"Школьная ул., 4, село Каскара",57.178080,65.930952,"Рейтинг 4,7 125 оценок 125 оценок",https://yandex.ru/maps/org/detskiy_sad_zolotoy_petushok/1058271735/
daycare,Детские сады,Kindergartens,Выручайка,"ул. Беляева, 33, корп. 1, Тюмень",57.175987,65.651220,"Рейтинг 4,4 49 оценок 49 оценок",https://yandex.ru/maps/org/vyruchayka/1314163587/
daycare,Детские сады,Kindergartens,"Детский сад № 132, корпус № 1","ул. 30 лет Победы, 114, Тюмень",57.114856,65.592898,"Рейтинг 4,7 162 оценки 162 оценки",https://yandex.ru/maps/org/detskiy_sad_132_korpus_1/1049590265/
daycare,Детские сады,Kindergartens,Детский сад № 186,"ул. Николая Семёнова, 33, корп. 2, Тюмень",57.107939,65.562391,"Рейтинг 5,0 239 оценок 239 оценок",https://yandex.ru/maps/org/detskiy_sad_186/1282317937/
daycare,Детские сады,Kindergartens,Маленькая Англия,"ул. Газовиков, 25, корп. 2, Тюмень",57.175915,65.555935,"Рейтинг 4,4 28 оценок 28 оценок",https://yandex.ru/maps/org/malenkaya_angliya/136499588386/
daycare,Детские сады,Kindergartens,Галактика,"ул. Пермякова, 69, корп. 2, Тюмень, основной вход находится справа от первого подьезда",57.110630,65.572095,"Рейтинг 4,9 60 оценок 60 оценок",https://yandex.ru/maps/org/galaktika/180144158494/
daycare,Детские сады,Kindergartens,Детский сад № 3,"пр. Стахановцев, 7, Тюмень",57.103633,65.605744,"Рейтинг 4,8 151 оценка 151 оценка",https://yandex.ru/maps/org/detskiy_sad_3/1001419110/
daycare,Детские сады,Kindergartens,Детский сад № 183 Планета детства,"ул. Радищева, 27/2А, Тюмень, этаж 1",57.142751,65.544128,"Рейтинг 4,8 303 оценки 303 оценки",https://yandex.ru/maps/org/detskiy_sad_183_planeta_detstva/1380553616/
daycare,Детские сады,Kindergartens,Теремок,"Ставропольская ул., 8А, Тюмень",57.125967,65.519227,"Рейтинг 4,4 15 оценок 15 оценок",https://yandex.ru/maps/org/teremok/117929894722/
daycare,Детские сады,Kindergartens,"Детский сад № 95 Снежинка, корпус № 3","Арктическая ул., 1, Тюмень",57.120959,65.489125,"Рейтинг 4,7 96 оценок 96 оценок",https://yandex.ru/maps/org/detskiy_sad_95_snezhinka_korpus_3/125351164067/
daycare,Детские сады,Kindergartens,Детский сад Литтл Джемс,"Широтная ул., 171, корп. 2, Тюмень, этаж 1",57.099468,65.613739,"Рейтинг 4,3 8 оценок 8 оценок",https://yandex.ru/maps/org/detskiy_sad_littl_dzhems/83230487786/
daycare,Детские сады,Kindergartens,"Детский сад № 118, корпус № 3","ул. Пермякова, 25, корп. 1, Тюмень",57.118389,65.583232,"Рейтинг 4,1 49 оценок 49 оценок",https://yandex.ru/maps/org/detskiy_sad_118_korpus_3/1742728585/
daycare,Детские сады,Kindergartens,"Детский сад № 127, корпус № 1","ул. Избышева, 4, Тюмень",57.201071,65.551136,"Рейтинг 4,5 202 оценки 202 оценки",https://yandex.ru/maps/org/detskiy_sad_127_korpus_1/1090392826/
daycare,Детские сады,Kindergartens,Умничка,"ул. Дружбы, 73, корп. 2, Тюмень",57.184456,65.564161,"Рейтинг 4,9 39 оценок 39 оценок",https://yandex.ru/maps/org/umnichka/7363506798/
daycare,Детские сады,Kindergartens,"Детский сад № 90, корпус № 3","Текстильная ул., 11, Ленинский округ, Тюмень",57.131273,65.591829,"Рейтинг 4,9 122 оценки 122 оценки",https://yandex.ru/maps/org/detskiy_sad_90_korpus_3/1047121942/
daycare,Детские сады,Kindergartens,"Детский сад № 42, корпус № 3","ул. Владимира Бахарева, 5, Тюмень",57.113194,65.531129,"Рейтинг 4,9 198 оценок 198 оценок",https://yandex.ru/maps/org/detskiy_sad_42_korpus_3/216176762577/
daycare,Детские сады,Kindergartens,Детский сад № 100,"Харьковская ул., 73, Тюмень",57.146790,65.591282,"Рейтинг 4,3 111 оценок 111 оценок",https://yandex.ru/maps/org/detskiy_sad_100/56127764507/
daycare,Детские сады,Kindergartens,Счастливые дети,"ул. Николая Фёдорова, 6, корп. 1, Тюмень",57.123299,65.566497,"Рейтинг 4,4 22 оценки 22 оценки",https://yandex.ru/maps/org/schastlivyye_deti/145523534735/
daycare,Детские сады,Kindergartens,Kidodo,"Полевая ул., 105, Тюмень",57.169575,65.490454,"Рейтинг 4,6 47 оценок 47 оценок",https://yandex.ru/maps/org/kidodo/71362149022/
daycare,Детские сады,Kindergartens,Bambika-Club,"Минская ул., 3/2, Тюмень",57.150978,65.585981,"Рейтинг 4,2 4 оценки 4 оценки",https://yandex.ru/maps/org/bambika_club/142278542167/
daycare,Детские сады,Kindergartens,Львёнок,"ул. Валентины Трофимовой, 13, Тюмень",57.093135,65.576037,"Рейтинг 4,0 8 оценок 8 оценок",https://yandex.ru/maps/org/lvyonok/69456796949/
daycare,Детские сады,Kindergartens,Андерсен,"Харьковская ул., 48А, Тюмень",57.152093,65.577176,"Рейтинг 4,2 10 оценок 10 оценок",https://yandex.ru/maps/org/andersen/3216225860/
daycare,Детские сады,Kindergartens,"Детский сад № 133, корпус № 3","ул. Спорта, 2В, Тюмень",57.181671,65.574329,"Рейтинг 4,7 103 оценки 103 оценки",https://yandex.ru/maps/org/detskiy_sad_133_korpus_3/1070295252/
daycare,Детские сады,Kindergartens,Детский сад № 78,"ул. Самарцева, 38, Тюмень",57.117994,65.531437,"Рейтинг 4,5 194 оценки 194 оценки",https://yandex.ru/maps/org/detskiy_sad_78/1044486592/
daycare,Детские сады,Kindergartens,Локус,"ул. Первооткрывателей, 2, Тюмень",57.128630,65.475659,,https://yandex.ru/maps/org/lokus/86135381520/
daycare,Детские сады,Kindergartens,Детский сад Брусничка,"Широтная ул., 91А, Тюмень",57.114455,65.581687,"Рейтинг 4,8 85 оценок 85 оценок",https://yandex.ru/maps/org/detskiy_sad_brusnichka/1798795044/
daycare,Детские сады,Kindergartens,"Детский сад № 176, корпус № 1","ул. Мельникайте, 127, корп. 1, Тюмень",57.123720,65.556148,"Рейтинг 4,4 111 оценок 111 оценок",https://yandex.ru/maps/org/detskiy_sad_176_korpus_1/1004315713/
daycare,Детские сады,Kindergartens,Маленькая страна,"1-й Теремной пр., 18, Тюмень, Район Калининский административный округ, этаж 2",57.106155,65.507936,"Рейтинг 2,2 64 оценки 64 оценки",https://yandex.ru/maps/org/malenkaya_strana/1751017105/
daycare,Детские сады,Kindergartens,Sun School,"ул. Газовиков, 77, Тюмень",57.166291,65.559149,"Рейтинг 4,7 32 оценки 32 оценки",https://yandex.ru/maps/org/sun_school/83010077700/
daycare,Детские сады,Kindergartens,Остров чудес,"ул. Елизарова, 74, Тюмень",57.149997,65.571006,"Рейтинг 4,1 7 оценок 7 оценок",https://yandex.ru/maps/org/ostrov_chudes/83990496927/
daycare,Детские сады,Kindergartens,Медвежонок,"ул. Николая Семёнова, 21, корп. 1, Тюмень",57.111024,65.554100,"Рейтинг 4,2 7 оценок 7 оценок",https://yandex.ru/maps/org/medvezhonok/27772662730/
daycare,Детские сады,Kindergartens,Василек,"ул. Павла Никольского, 12, Тюмень",57.162021,65.674752,"Рейтинг 4,0 4 оценки 4 оценки",https://yandex.ru/maps/org/vasilek/176268396270/
daycare,Детские сады,Kindergartens,Солоджи Детки,"ул. Кирова, 10, Тюмень",57.159712,65.535172,,https://yandex.ru/maps/org/solodzhi_detki/128969694844/
daycare,Детские сады,Kindergartens,Малышандия,"ул. Евгения Богдановича, 10, Тюмень",57.107993,65.574343,"Рейтинг 4,1 7 оценок 7 оценок",https://yandex.ru/maps/org/malyshandiya/54024648358/
daycare,Детские сады,Kindergartens,Чудо детки,"Полевая ул., 27, корп. 2, Тюмень",57.161147,65.501234,"Рейтинг 4,1 3 оценки 3 оценки",https://yandex.ru/maps/org/chudo_detki/123078221979/
daycare,Детские сады,Kindergartens,Панда,"Широтная ул., 124, Тюмень",57.103659,65.585156,"Рейтинг 4,6 33 оценки 33 оценки",https://yandex.ru/maps/org/panda/142918001020/
daycare,Детские сады,Kindergartens,"Детский сад № 162 Лукоморье, корпус № 2","Широтная ул., 37, Тюмень",57.118183,65.565194,"Рейтинг 4,5 126 оценок 126 оценок",https://yandex.ru/maps/org/detskiy_sad_162_lukomorye_korpus_2/1033649042/
daycare,Детские сады,Kindergartens,Детский сад № 111,"Олимпийская ул., 36А, Тюмень",57.111366,65.598997,"Рейтинг 4,5 31 оценка 31 оценка",https://yandex.ru/maps/org/detskiy_sad_111/9648278680/
daycare,Детские сады,Kindergartens,Детский сад № 55,"Казанская ул., 18, Тюмень",57.167579,65.510291,"Рейтинг 4,8 183 оценки 183 оценки",https://yandex.ru/maps/org/detskiy_sad_55/1067921444/
daycare,Детские сады,Kindergartens,"Детский сад № 60 Умка, корпус № 3","Вьюжная ул., 6, Тюмень",57.117651,65.495125,"Рейтинг 4,8 176 оценок 176 оценок",https://yandex.ru/maps/org/detskiy_sad_60_umka_korpus_3/135652478834/
daycare,Детские сады,Kindergartens,Алифба,"ул. Алексея Первухина, 26, Тюмень",57.218756,65.556929,"Рейтинг 4,4 20 оценок 20 оценок",https://yandex.ru/maps/org/alifba/29075518026/
daycare,Детские сады,Kindergartens,Детский сад № 186 Кристаллик,"ул. Дмитрия Менделеева, 14А, Тюмень",57.110555,65.558457,"Рейтинг 4,4 106 оценок 106 оценок",https://yandex.ru/maps/org/detskiy_sad_186_kristallik/7854213006/
daycare,Детские сады,Kindergartens,Львёнок,"ул. Федюнинского, 58, корп. 2, Тюмень",57.100460,65.565248,,https://yandex.ru/maps/org/lvyonok/211605923026/
daycare,Детские сады,Kindergartens,"Детский сад № 141, корпус № 4","Линейная ул., 25, Тюмень",57.095918,65.595952,"Рейтинг 4,6 71 оценка 71 оценка",https://yandex.ru/maps/org/detskiy_sad_141_korpus_4/29134733987/
daycare,Детские сады,Kindergartens,"Центр развития ребёнка-детский сад № 167, корпус № 3","Ангарская ул., 18, микрорайон Зарека, Тюмень",57.169487,65.522336,"Рейтинг 4,4 103 оценки 103 оценки",https://yandex.ru/maps/org/tsentr_razvitiya_rebyonka_detskiy_sad_167_korpus_3/1005682952/
daycare,Детские сады,Kindergartens,Мир Гармонии,"ул. Созидателей, 8, д. Дударева",57.119312,65.482387,,https://yandex.ru/maps/org/mir_garmonii/119024443884/
daycare,Детские сады,Kindergartens,Детский сад № 85,"ул. Республики, 176А, Тюмень",57.130263,65.581385,"Рейтинг 4,7 114 оценок 114 оценок",https://yandex.ru/maps/org/detskiy_sad_85/1175521650/
daycare,Детские сады,Kindergartens,"Детский сад № 162 Лукоморье, корпус № 1","ул. Александра Логунова, 14, Тюмень",57.121677,65.574662,"Рейтинг 4,8 77 оценок 77 оценок",https://yandex.ru/maps/org/detskiy_sad_162_lukomorye_korpus_1/1082669274/
daycare,Детские сады,Kindergartens,Луч Света,"8-й Губернский пр., 13, Тюмень",57.117880,65.514421,"Рейтинг 4,3 13 оценок 13 оценок",https://yandex.ru/maps/org/luch_sveta/143640513957/
daycare,Детские сады,Kindergartens,Волчок,"ул. Николая Зелинского, 23/1, Тюмень",57.113258,65.566461,,https://yandex.ru/maps/org/volchok/235412660472/
daycare,Детские сады,Kindergartens,Локус,"ул. Семакова, 5, Тюмень",57.160200,65.533636,"Рейтинг 4,2 3 оценки 3 оценки",https://yandex.ru/maps/org/lokus/38405452339/
daycare,Детские сады,Kindergartens,Крепыш,"Мельничная ул., 80, Тюмень",57.138672,65.551108,,https://yandex.ru/maps/org/krepysh/63727078936/
daycare,Детские сады,Kindergartens,Изумрудный слон,"ул. Пожарных и Спасателей, 1, Тюмень",57.162919,65.594254,,https://yandex.ru/maps/org/izumrudny_slon/54138705813/
daycare,Детские сады,Kindergartens,СтартикУм,"Пролетарская ул., 116, Тюмень",57.165784,65.484966,"Рейтинг 4,7 19 оценок (19)",https://yandex.ru/maps/org/startikum/215564152413/
daycare,Детские сады,Kindergartens,"Детский сад № 87, корпус № 4","ул. Республики, 173А, Тюмень, корпус 4",57.132357,65.584013,"Рейтинг 4,3 36 оценок 36 оценок",https://yandex.ru/maps/org/detskiy_sad_87_korpus_4/1013424092/
daycare,Детские сады,Kindergartens,Центр развития ребенка детский сад № 110,"ул. Белинского, 5А, Тюмень",57.154747,65.489088,"Рейтинг 4,9 130 оценок 130 оценок",https://yandex.ru/maps/org/tsentr_razvitiya_rebenka_detskiy_sad_110/1061747033/
daycare,Детские сады,Kindergartens,"Детский сад № 61, корпус № 2","Северная ул., 4, Центральный округ, Тюмень",57.156280,65.566094,"Рейтинг 4,7 101 оценка 101 оценка",https://yandex.ru/maps/org/detskiy_sad_61_korpus_2/1253563619/
daycare,Детские сады,Kindergartens,Город Счастья,"Тихий пр., 2, Тюмень, этаж 1",57.168303,65.556687,"Рейтинг 4,3 26 оценок 26 оценок",https://yandex.ru/maps/org/gorod_schastya/224568587609/
daycare,Детские сады,Kindergartens,Первые шаги,"ул. Достоевского, 7, Тюмень, этаж 1",57.146702,65.534254,"Рейтинг 4,3 7 оценок 7 оценок",https://yandex.ru/maps/org/pervyye_shagi/112573328079/
daycare,Детские сады,Kindergartens,Детский сад № 42,"Союзная ул., 131, Тюмень",57.125034,65.543123,"Рейтинг 4,5 152 оценки 152 оценки",https://yandex.ru/maps/org/detskiy_sad_42/1007195876/
daycare,Детские сады,Kindergartens,Детский сад № 50 Счастливое детство,"ул. Куйбышева, 110, Тюмень",57.146682,65.496877,"Рейтинг 4,8 94 оценки 94 оценки",https://yandex.ru/maps/org/detskiy_sad_50_schastlivoye_detstvo/15456675882/
daycare,Детские сады,Kindergartens,Кеды,"ул. Андрея Кореневского, 11, Тюмень",57.137080,65.477689,,https://yandex.ru/maps/org/kedy/68832389237/
daycare,Детские сады,Kindergartens,Белка,"ул. Василия Гольцова, 28, Тюмень, этаж 1",57.109294,65.577395,"Рейтинг 4,3 30 оценок 30 оценок",https://yandex.ru/maps/org/belka/1131602594/
daycare,Детские сады,Kindergartens,Детский сад Панда,"Депутатская ул., 78, корп. 1, Тюмень",57.130138,65.542190,"Рейтинг 4,4 44 оценки 44 оценки",https://yandex.ru/maps/org/detskiy_sad_panda/1033971890/
daycare,Детские сады,Kindergartens,Аврора,"Московская ул., 4, Тюмень",57.146276,65.535578,"Рейтинг 3,9 3 оценки 3 оценки",https://yandex.ru/maps/org/avrora/76181728806/
daycare,Детские сады,Kindergartens,"Детский сад № 7, корпус № 3","Минская ул., 84, Тюмень",57.146973,65.574096,"Рейтинг 4,7 41 оценка 41 оценка",https://yandex.ru/maps/org/detskiy_sad_7_korpus_3/1126822006/
daycare,Детские сады,Kindergartens,"Детский сад № 95, корпус № 2","ул. Гастелло, 75, Тюмень",57.122493,65.516909,"Рейтинг 4,3 86 оценок 86 оценок",https://yandex.ru/maps/org/detskiy_sad_95_korpus_2/1128775462/
daycare,Детские сады,Kindergartens,Даудель kids,"ул. Максима Горького, 68, корп. 3, Тюмень, этаж 1",57.151564,65.564702,"Рейтинг 4,4 25 оценок 25 оценок",https://yandex.ru/maps/org/daudel_kids/63707721302/
daycare,Детские сады,Kindergartens,"Центр развития ребёнка-детский сад № 50 Счастливое детство, корпус № 4","ул. Куйбышева, 112, Тюмень",57.147087,65.496266,"Рейтинг 4,7 102 оценки 102 оценки",https://yandex.ru/maps/org/tsentr_razvitiya_rebyonka_detskiy_sad_50_schastlivoye_detstvo_korpus_4/93592062329/
daycare,Детские сады,Kindergartens,Leo,"ул. Созидателей, 16, д. Дударева",57.118506,65.478769,"Рейтинг 4,1 7 оценок 7 оценок",https://yandex.ru/maps/org/leo/83259458425/
daycare,Детские сады,Kindergartens,Начальная школа-детский сад № 76,"ул. Парфёнова, 30, Тюмень",57.133188,65.590176,"Рейтинг 3,5 44 оценки 44 оценки",https://yandex.ru/maps/org/nachalnaya_shkola_detskiy_sad_76/1006527288/
daycare,Детские сады,Kindergartens,Вундеркинд,"ул. Николая Семёнова, 31, корп. 2, Тюмень",57.108761,65.560623,"Рейтинг 4,8 38 оценок 38 оценок",https://yandex.ru/maps/org/vunderkind/23221174456/
daycare,Детские сады,Kindergartens,"Центр развития ребёнка - детский сад № 50 Счастливое детство, корпус № 2","ул. Федерации, 2А, Тюмень",57.147214,65.500093,"Рейтинг 4,8 203 оценки 203 оценки",https://yandex.ru/maps/org/tsentr_razvitiya_rebyonka_detskiy_sad_50_schastlivoye_detstvo_korpus_2/1182731796/
daycare,Детские сады,Kindergartens,Лёвушка,"ул. Александра Логунова, 5А, Тюмень, этаж 1",57.120202,65.574128,"Рейтинг 3,4 9 оценок 9 оценок",https://yandex.ru/maps/org/lyovushka/1290277971/
daycare,Детские сады,Kindergartens,"Начальная школа-детский сад № 76, корпус № 2","ул. Парфёнова, 34, Тюмень",57.132606,65.589089,"Рейтинг 4,4 27 оценок 27 оценок",https://yandex.ru/maps/org/nachalnaya_shkola_detskiy_sad_76_korpus_2/170384546031/
daycare,Детские сады,Kindergartens,"Начальная школа-детский сад № 76, корпус № 3","пр. Геологоразведчиков, 11, Тюмень",57.133842,65.573108,"Рейтинг 4,0 21 оценка 21 оценка",https://yandex.ru/maps/org/nachalnaya_shkola_detskiy_sad_76_korpus_3/1094342074/
daycare,Детские сады,Kindergartens,Опф,"Тихая ул., 8, д. Патрушева",57.088475,65.530429,"Рейтинг 3,7 3 оценки 3 оценки",https://yandex.ru/maps/org/opf/44530895579/
pvz,Пункты выдачи (ПВЗ),Pickup points,Яндекс Маркет,"Заречный пр., 33",57.173757,65.558331,"Рейтинг 4,4 32 оценки 32 оценки",https://yandex.ru/maps/org/yandeks_market/190887127409/
pvz,Пункты выдачи (ПВЗ),Pickup points,Яндекс Маркет,"ул. Щербакова, 112/2",57.177704,65.547928,"Рейтинг 4,1 15 оценок 15 оценок",https://yandex.ru/maps/org/yandeks_market/177442137409/
pvz,Пункты выдачи (ПВЗ),Pickup points,Яндекс Маркет,"ул. Дружбы, 73, корп. 1, этаж первом",57.184777,65.562937,"Рейтинг 4,5 37 оценок 37 оценок",https://yandex.ru/maps/org/yandeks_market/234109139833/
